fecha,anio,mes,mes_nombre,mes_orden,dia_semana,hora,hora_num,franja_horaria,area,direccion_hecho,barrio_hecho,clase_de_accidente,gravedad_del_accidente,clase_de_vehiculo,clase_de_servicio,controles_de_transito,coordenada_geografica
2023-07-04,2023,7,Julio,7,Martes,03:04:00,3.0,Madrugada,URBANA,CALLE 24 CARRERA 10,,VOLCAMIENTO,CON HERIDOS,AUTOMOVIL,PARTICULAR,,POINT (-76.206809 4.092774)
2023-07-04,2023,7,Julio,7,Martes,05:00:00,5.0,Madrugada,URBANA,CARRERA 40 CALLE 13,ESTAMBUL,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.17881 4.092184)
2023-07-04,2023,7,Julio,7,Martes,08:30:00,8.0,Mañana,URBANA,CALLE 23 CARRERA 25,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.197253 4.087862)
2023-07-04,2023,7,Julio,7,Martes,11:20:00,11.0,Mañana,URBANA,CARRERA 27 CALLE 29,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.196617 4.082316)
2023-07-04,2023,7,Julio,7,Martes,12:07:00,12.0,Tarde,URBANA,CALLE 25 CARRERA 27,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.195945 4.085935)
2023-07-04,2023,7,Julio,7,Martes,20:50:00,20.0,Noche,URBANA,CALLE 26 TRANSVERSAL 12,,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,SEMAFORO,POINT (-76.189423 4.100123)
2023-07-05,2023,7,Julio,7,Miércoles,15:00:00,15.0,Tarde,URBANA,CARRERA 24 CALLE 19,MARACAIBO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.197923 4.090939)
2023-07-05,2023,7,Julio,7,Miércoles,16:30:00,16.0,Tarde,RURAL,TRES ESQUINAS FRENTE FINCA VILLA CRUZ,TRES ESQUINAS,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,,POINT (-76.218908 4.121008)
2023-07-06,2023,7,Julio,7,Jueves,11:50:00,11.0,Mañana,URBANA,CARRERA 33A CALLE 24,,CHOQUE,SOLO DA„OS,CAMPERO,PARTICULAR,VERTICAL,POINT (-76.191043 4.085716)
2023-07-07,2023,7,Julio,7,Viernes,13:30:00,13.0,Tarde,URBANA,CARRERA 26 CALLE 35,,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,VERTICAL,POINT (-76.198281 4.077451)
2023-07-09,2023,7,Julio,7,Domingo,00:50:00,0.0,Madrugada,URBANA,TRANSVERSAL 12 FRENTE 25-60,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.189423 4.100123)
2023-07-09,2023,7,Julio,7,Domingo,00:15:00,0.0,Madrugada,URBANA,CALLE 26 CARRERA 36,ALVERNIA,CHOQUE,CON HERIDOS,TAXI,PUBLICO,SEMAFORO,POINT (-76.189291 4.083663)
2023-07-11,2023,7,Julio,7,Martes,10:40:00,10.0,Mañana,URBANA,CALLE 27 CARRERA 3,ASOGRIN,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,SEMAFORO,POINT (-76.214653 4.087405)
2023-07-12,2023,7,Julio,7,Miércoles,09:30:00,9.0,Mañana,URBANA,CALLE 27 CARRERA 18A,COMUNA 6,CHOQUE,CON HERIDOS,MOTOCARRO,PARTICULAR,NINGUNO,POINT (-76.203224 4.085417)
2023-07-12,2023,7,Julio,7,Miércoles,12:35:00,12.0,Tarde,URBANA,CALLE 7 CARRERA 25B,COMUNA 9,CHOQUE,CON HERIDOS,CAMPERO,PUBLICO,,POINT (-76.20262 4.099263)
2023-07-14,2023,7,Julio,7,Viernes,,,Noche,URBANA,CALLE 25 CARRERA 3,,ATROPELLO,CON MUERTO,MOTOCICLETA,PARTICULAR,,POINT (-76.211583 4.093174)
2023-07-15,2023,7,Julio,7,Sábado,21:46:00,21.0,Noche,URBANA,CARRERA 40 FRENTE AL ESTAMBUL,COMUNA 3,ATROPELLO,CON HERIDOS,AUTOMOVIL,PARTICULAR,SEMAFORO,POINT (-76.179368 4.091714)
2023-07-16,2023,7,Julio,7,Domingo,00:40:00,0.0,Madrugada,URBANA,CARRERA 30 CALLE 36,VICTORIA,CHOQUE,SOLO DA„OS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.195165 4.076172)
2023-07-16,2023,7,Julio,7,Domingo,18:20:00,18.0,Noche,URBANA,TRANSVERSAL 12 FRENTE CONJUNTO BELEN,,POR DETERMINAR,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.189423 4.100123)
2023-07-17,2023,7,Julio,7,Lunes,17:00:00,17.0,Tarde,URBANA,CARRERA 2 CALLE 20,,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.212929 4.095445)
2023-07-17,2023,7,Julio,7,Lunes,17:45:00,17.0,Tarde,URBANA,TRANSVERSAL 12 CALLE 26D,BUENOS AIRES,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.210193 4.087161)
2023-07-18,2023,7,Julio,7,Martes,17:55:00,17.0,Tarde,URBANA,CARRERA 23 CALLE 21,COMUNA 4,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.198517 4.08983)
2023-07-23,2023,7,Julio,7,Domingo,00:20:00,0.0,Madrugada,URBANA,CARRERA 26 CALLE 25,COMUNA 4,CHOQUE,SOLO DA„OS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.196777 4.086061)
2023-07-23,2023,7,Julio,7,Domingo,02:00:00,2.0,Madrugada,URBANA,CARRERA 30 CALLE 26,,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,SEMAFORO,POINT (-76.194931 4.08469)
2023-07-23,2023,7,Julio,7,Domingo,10:24:00,10.0,Mañana,URBANA,TRANSVERSAL 12 # 25-112,,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,HORIZONTALES,POINT (-76.206179 4.091626)
2023-07-23,2023,7,Julio,7,Domingo,20:00:00,20.0,Noche,URBANA,CARRERA 40 CALLE 25,NUEVO ALVERNIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.186221 4.084033)
2023-07-26,2023,7,Julio,7,Miércoles,10:55:00,10.0,Mañana,URBANA,CARRERA 34 CALLE 24,COMUNA 2,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,VERTICAL,POINT (-76.190419 4.085609)
2023-07-28,2023,7,Julio,7,Viernes,08:50:00,8.0,Mañana,URBANA,CALLE 26 FRENTE 25-60,,ATROPELLO,CON HERIDOS,BUSETA,PUBLICO,,POINT (-76.298677 3.523522)
2023-07-28,2023,7,Julio,7,Viernes,09:20:00,9.0,Mañana,RURAL,CRUCE CEILAN-LA MARINA KM 3 ALTURA PASO MALO,LA MARINA,CHOQUE,CON HERIDOS,CAMION,PUBLICO,NINGUNO,POINT (-76.113665 4.046182)
2023-07-30,2023,7,Julio,7,Domingo,05:40:00,5.0,Madrugada,URBANA,TRANSVERSAL 20 CALLE 9A,COMUNA 8,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,VERTICAL,POINT (-76.205938 4.097951)
2023-07-31,2023,7,Julio,7,Lunes,07:55:00,7.0,Mañana,URBANA,CALLE 28 CARRERA 25,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.198117 4.083484)
2023-07-31,2023,7,Julio,7,Lunes,17:20:00,17.0,Tarde,URBANA,CARRERA 40 ESTACION DE SERVICIO COMBURED TERPEL,COMUNA 5,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,,POINT (-76.201602 4.084402)
2023-07-31,2023,7,Julio,7,Lunes,09:20:00,9.0,Mañana,URBANA,INSTALACIONE INTERNAS UCEVA,INTERIOR UCEVA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.198447 4.062877)
2023-08-02,2023,8,Agosto,8,Miércoles,,,Noche,URBANA,CARRERA 30 CALLE 26,,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,,POINT (-76.194931 4.08469)
2023-08-03,2023,8,Agosto,8,Jueves,14:50:00,14.0,Tarde,URBANA,CARRERA 26 CALLE 24,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.196622 4.086902)
2023-08-05,2023,8,Agosto,8,Sábado,13:20:00,13.0,Tarde,URBANA,CALLE 37 # 42-13,EL RETIRO,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,,POINT (-76.189123 4.073898)
2023-08-06,2023,8,Agosto,8,Domingo,20:30:00,20.0,Noche,URBANA,CALLE 27 CARRERA 9CW,LAS NIEVES,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,VERTICAL,POINT (-76.204025 4.085555)
2023-08-07,2023,8,Agosto,8,Lunes,03:40:00,3.0,Madrugada,RURAL,TULUA VIA RIO FRIO,VIA RIOFRIO,CAIDA OCUPANTE,CON MUERTO,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.202004 4.084235)
2023-08-08,2023,8,Agosto,8,Martes,18:30:00,18.0,Noche,URBANA,CALLE 25 CARRERA 26,CENTRO,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,SEMAFORO,POINT (-76.196777 4.086061)
2023-08-10,2023,8,Agosto,8,Jueves,16:00:00,16.0,Tarde,URBANA,CALLE 41B CARRERA 24,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.196802 4.069506)
2023-08-12,2023,8,Agosto,8,Sábado,10:45:00,10.0,Mañana,URBANA,CALLE 21 CARRERA 26,TOMAS URIBE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.196178 4.089392)
2023-08-14,2023,8,Agosto,8,Lunes,08:10:00,8.0,Mañana,URBANA,CARRERA 35 CALLE 24,,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,VERTICAL,POINT (-76.189762 4.085509)
2023-08-14,2023,8,Agosto,8,Lunes,16:50:00,16.0,Tarde,URBANA,CARERRA 40 CALLE 29,,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,SEMAFORO,POINT (-76.187571 4.079096)
2023-08-14,2023,8,Agosto,8,Lunes,22:25:00,22.0,Noche,URBANA,TRANSVERSAL 12 CARRERA 22,COMUNA 8,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,SEMAFORO,POINT (-76.201856 4.096575)
2023-08-15,2023,8,Agosto,8,Martes,18:42:00,18.0,Noche,RURAL,VIA TULUA NARI„O +1KM 500 MTS,,ATROPELLO,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.176842 4.075081)
2023-08-16,2023,8,Agosto,8,Miércoles,12:55:00,12.0,Tarde,URBANA,CARRERA 18 CALLE 53,SAN FRANCISCO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.205247 4.080567)
2023-08-17,2023,8,Agosto,8,Jueves,10:48:00,10.0,Mañana,URBANA,CARRERA 40 FRENTE A LA HACIENDA TOBIAS,,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,HORIZONTALES,POINT (-76.188386 4.077806)
2023-08-18,2023,8,Agosto,8,Viernes,17:30:00,17.0,Tarde,URBANA,CARRERA 25 CALLE 23,CENTRO,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,VERTICAL,POINT (-76.197253 4.087862)
2023-08-18,2023,8,Agosto,8,Viernes,18:30:00,18.0,Noche,URBANA,CARRERA 23 CALLE 21,PALOBONITO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.198517 4.08983)
2023-08-20,2023,8,Agosto,8,Domingo,03:50:00,3.0,Madrugada,RURAL,VIA NARI„O CAI CORALIA,NARI„O,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.211616 4.086879)
2023-08-23,2023,8,Agosto,8,Miércoles,22:24:00,22.0,Noche,URBANA,CARRERA 27A CALLE 47,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.197091 4.065628)
2023-08-25,2023,8,Agosto,8,Viernes,11:55:00,11.0,Mañana,URBANA,CARRERA 35 CALLE 28,,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,VERTICAL,POINT (-76.190457 4.082288)
2023-08-26,2023,8,Agosto,8,Sábado,08:30:00,8.0,Mañana,URBANA,CALLE 22 CARRERA 17,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.202509 4.090028)
2023-08-28,2023,8,Agosto,8,Lunes,05:50:00,5.0,Madrugada,URBANA,CARRERA 40 CALLE 34,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.189682 4.075815)
2023-08-31,2023,8,Agosto,8,Jueves,18:50:00,18.0,Noche,URBANA,CARRERA 26 CALLE 31,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.197723 4.080715)
2023-09-02,2023,9,Septiembre,9,Sábado,07:40:00,7.0,Mañana,RURAL,VIA TULUA RIOFRIO,NARI„O,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.176842 4.075081)
2023-09-03,2023,9,Septiembre,9,Domingo,21:00:00,21.0,Noche,URBANA,CALLE 24 TRANSVERSAL 12,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.205832 4.09193)
2023-09-04,2023,9,Septiembre,9,Lunes,18:00:00,18.0,Noche,URBANA,CALLE 22 CARRERA 18,ROJAS,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,VERTICAL,POINT (-76.201904 4.089889)
2023-09-04,2023,9,Septiembre,9,Lunes,19:40:00,19.0,Noche,URBANA,CARRERA 26 CALLE 22,TOMAS URIBE,CHOQUE,CON HERIDOS,TAXI,PUBLICO,VERTICAL,POINT (-76.196312 4.088564)
2023-09-05,2023,9,Septiembre,9,Martes,19:40:00,19.0,Noche,URBANA,CALLE 28 CARERRA 19,LA HERRADURA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.202607 4.084289)
2023-09-06,2023,9,Septiembre,9,Miércoles,14:20:00,14.0,Tarde,URBANA,CARERRA 40 SALIDA SUR,SALIDA SUR,CHOQUE,CON HERIDOS,CAMION,PUBLICO,HORIZONTALES,POINT (-76.188386 4.077806)
2023-09-07,2023,9,Septiembre,9,Jueves,06:45:00,6.0,Mañana,URBANA,CARRERA 30 # 15-22,POPULAR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.189743 4.091668)
2023-09-07,2023,9,Septiembre,9,Jueves,10:15:00,10.0,Mañana,URBANA,CARRERA 18 CALLE 19,LA CAMPI„A,CHOQUE,CON HERIDOS,TAXI,PUBLICO,VERTICAL,POINT (-76.205247 4.080567)
2023-09-08,2023,9,Septiembre,9,Viernes,18:10:00,18.0,Noche,URBANA,CARRERA 40 CALLE 25,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.186221 4.084033)
2023-09-09,2023,9,Septiembre,9,Sábado,13:50:00,13.0,Tarde,URBANA,CALLE 26 A CARRERA 14,LAS DELICIAS,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,,POINT (-76.206972 4.088697)
2023-09-11,2023,9,Septiembre,9,Lunes,11:55:00,11.0,Mañana,URBANA,CALLE 24 CARRERA 4,LAS AMERICAS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.210679 4.094004)
2023-09-11,2023,9,Septiembre,9,Lunes,22:20:00,22.0,Noche,URBANA,TRANSVERSAL 12 CALL 6,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.189423 4.100123)
2023-09-13,2023,9,Septiembre,9,Miércoles,05:50:00,5.0,Madrugada,RURAL,VIA CALI-ANDALUCIA KM 95+100,VIA NACIONAL,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.176842 4.075081)
2023-09-14,2023,9,Septiembre,9,Jueves,09:50:00,9.0,Mañana,URBANA,CALLE 21 CARRERA 18,ROJAS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.201745 4.090598)
2023-09-15,2023,9,Septiembre,9,Viernes,03:21:36,3.0,Madrugada,URBANA,CALLE 30 CARRERA 24Q,COMUNA 5,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.194483 4.080956)
2023-09-17,2023,9,Septiembre,9,Domingo,09:30:00,9.0,Mañana,URBANA,CARERRA 34 FRENTE 22-21,ALVERNIA,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,,POINT (-76.192256 4.07998)
2023-09-17,2023,9,Septiembre,9,Domingo,02:20:00,2.0,Madrugada,URBANA,CARRERA 40 CALLE 30A,MIRAFLORES,VOLCAMIENTO,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.188199 4.078092)
2023-09-18,2023,9,Septiembre,9,Lunes,07:55:00,7.0,Mañana,URBANA,CARERRA 26A FRENTE 41-109,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.198345 4.075034)
2023-09-22,2023,9,Septiembre,9,Viernes,11:30:00,11.0,Mañana,URBANA,CARERRA 22 CALLE 24,COMUNA 4,CHOQUE,CON HERIDOS,BICICLETA,PARTICULAR,VERTICAL,POINT (-76.199787 4.087487)
2023-09-22,2023,9,Septiembre,9,Viernes,05:50:00,5.0,Madrugada,URBANA,CARRERA 25 CALLE 29,COMUNA 4,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,SEMAFORO,POINT (-76.19828 4.082701)
2023-09-24,2023,9,Septiembre,9,Domingo,01:50:00,1.0,Madrugada,URBANA,CARRERA 40 CALLE 20,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.184973 4.086495)
2023-09-24,2023,9,Septiembre,9,Domingo,05:25:00,5.0,Madrugada,URBANA,POR REVISAR,,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,,POINT (-76.191499 4.089869)
2023-09-25,2023,9,Septiembre,9,Lunes,00:00:00,0.0,Madrugada,URBANA,CARRERA 40 CALLE 36,,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,,POINT (-76.190563 4.074463)
2023-09-25,2023,9,Septiembre,9,Lunes,06:30:00,6.0,Mañana,RURAL,VIA CALI-ANDALUCIA KM 96+95,VIA NACIONAL,CHOQUE,CON MUERTO,,,,POINT (-76.176842 4.075081)
2023-09-25,2023,9,Septiembre,9,Lunes,12:15:00,12.0,Tarde,URBANA,CALLE 22 CARRERA 19,RUBEN CRUZ,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,REDUCTOR VELOCIDAD,POINT (-76.201423 4.089717)
2023-09-25,2023,9,Septiembre,9,Lunes,23:40:00,23.0,Noche,URBANA,TRANSVERSAL 12 CALLE 6,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.189423 4.100123)
2023-09-26,2023,9,Septiembre,9,Martes,11:10:00,11.0,Mañana,URBANA,CARRERA 21 CALLE 42,PRINCIPE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.203455 4.072226)
2023-09-27,2023,9,Septiembre,9,Miércoles,14:50:00,14.0,Tarde,URBANA,CALLE 43 CARRERA 43 DIAGONAL SEDE U,COMUNA 1,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.190871 4.070497)
2023-09-30,2023,9,Septiembre,9,Sábado,19:40:00,19.0,Noche,URBANA,CARRERA 40 FRENTE CUEROS SALON SHOW,COMUNA 2,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,NINGUNO,POINT (-76.188386 4.077806)
2023-10-01,2023,10,Octubre,10,Domingo,03:00:00,3.0,Madrugada,URBANA,CALLE 13 # 38B53,COMUNA 3,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,,POINT (-76.184657 4.092321)
2023-10-01,2023,10,Octubre,10,Domingo,18:05:00,18.0,Noche,URBANA,CALLE 13 EL DOREDO,DORADO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.186988 4.094432)
2023-10-04,2023,10,Octubre,10,Miércoles,12:30:00,12.0,Tarde,URBANA,CALLE 22 CARRERA 21,COMUNA 4,CHOQUE,CON HERIDOS,MICROBUS,PUBLICO,VERTICAL,POINT (-76.200025 4.0893)
2023-10-06,2023,10,Octubre,10,Viernes,10:54:00,10.0,Mañana,URBANA,CARRERA 23 CALLE 31,SAJONIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.200138 4.080899)
2023-10-08,2023,10,Octubre,10,Domingo,07:45:00,7.0,Mañana,URBANA,CARRERA 26 CALLE 29,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.197407 4.082535)
2023-10-08,2023,10,Octubre,10,Domingo,13:20:00,13.0,Tarde,URBANA,CARRERA 27 CALLE 32,SALESIANO,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,VERTICAL,POINT (-76.197063 4.079788)
2023-10-12,2023,10,Octubre,10,Jueves,18:30:00,18.0,Noche,URBANA,CALLE 27A 40-470,AVENIDA CALI,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.201606 4.084818)
2023-10-13,2023,10,Octubre,10,Viernes,09:20:00,9.0,Mañana,URBANA,CALLE 27 CARRERA 33,COMUNA 2,CHOQUE,SOLO DA„OS,MOTOCICLETA,PARTICULAR,,POINT (-76.191792 4.083412)
2023-10-14,2023,10,Octubre,10,Sábado,01:40:00,1.0,Madrugada,URBANA,CARRERA 40 SALIDA SUR,PUNTA DEL SUR,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,NINGUNO,POINT (-76.188386 4.077806)
2023-10-14,2023,10,Octubre,10,Sábado,18:30:00,18.0,Noche,RURAL,VIA TULUA-RIOFRIO FRENTE AEROPUERTO FARFAN,FARFAN,CHOQUE,SOLO DA„OS,MOTOCICLETA,PARTICULAR,,POINT (-76.224129 4.090433)
2023-10-15,2023,10,Octubre,10,Domingo,10:00:00,10.0,Mañana,URBANA,CALLE 24 CARRERA 10,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.206809 4.092774)
2023-10-16,2023,10,Octubre,10,Lunes,21:15:00,21.0,Noche,URBANA,CALLE 27 CARRERA 15,,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,,POINT (-76.207027 4.086071)
2023-10-16,2023,10,Octubre,10,Lunes,00:15:00,0.0,Madrugada,URBANA,CARRERA 40 CALLE 34,COMUNA 1,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.189682 4.075815)
2023-10-17,2023,10,Octubre,10,Martes,05:30:00,5.0,Madrugada,URBANA,CARRERA 33 CALLE 29,VICTORIA,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,HORIZONTALES,POINT (-76.192694 4.081073)
2023-10-18,2023,10,Octubre,10,Miércoles,01:50:00,1.0,Madrugada,URBANA,CALLE 43 # 45-07,VILLA CAMPESTRE,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,,POINT (-76.18059 4.071678)
2023-10-18,2023,10,Octubre,10,Miércoles,19:50:00,19.0,Noche,URBANA,CALLE 13 CARRERA 48,LA CRUZ,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.173495 4.091365)
2023-10-20,2023,10,Octubre,10,Viernes,13:58:00,13.0,Tarde,URBANA,CARRERA 40 DIAGONAL TERPEL LOS OLIVOS,SALIDA SUR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.191558 4.084764)
2023-10-23,2023,10,Octubre,10,Lunes,08:20:00,8.0,Mañana,URBANA,CALLE 13 I # 28F50,EL BOSQUE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.186988 4.094432)
2023-10-23,2023,10,Octubre,10,Lunes,17:30:00,17.0,Tarde,URBANA,CALLE 36 # 43-50,VILLA CAMPESTRE,ATROPELLO,CON HERIDOS,CAMIONETA,PARTICULAR,NINGUNO,POINT (-76.188052 4.072506)
2023-10-25,2023,10,Octubre,10,Miércoles,10:40:00,10.0,Mañana,URBANA,CALLE 27 CARRERA 39,COMUNA 1,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,VERTICAL,POINT (-76.187475 4.08255)
2023-10-26,2023,10,Octubre,10,Jueves,06:20:00,6.0,Mañana,URBANA,CARRERA 24 CALLE 42,COMUNA 5,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.201924 4.071545)
2023-10-28,2023,10,Octubre,10,Sábado,18:30:00,18.0,Noche,URBANA,CALLE 24 CARRERA 3,FARFAN,CHOQUE,CON HERIDOS,CAMPERO,PARTICULAR,VERTICAL,POINT (-76.211506 4.094094)
2023-10-29,2023,10,Octubre,10,Domingo,21:10:00,21.0,Noche,URBANA,TRANSVERSAL 10 CALLE 24,COMUNA 7,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.177713 4.094505)
2023-10-29,2023,10,Octubre,10,Domingo,07:22:00,7.0,Mañana,RURAL,VIA CORREGIMIENTO CEILAN,VIA CEILAN,CHOQUE,CON MUERTO,CAMPERO,PARTICULAR,,POINT (-76.191499 4.089869)
2023-10-30,2023,10,Octubre,10,Lunes,13:10:00,13.0,Tarde,URBANA,CARRERA 21 CALLE 32,SAJONIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.201795 4.080615)
2023-10-31,2023,10,Octubre,10,Martes,21:05:00,21.0,Noche,URBANA,CALLE 24 CARRERA 4,VILLA DEL SUR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.210679 4.094004)
2023-11-01,2023,11,Noviembre,11,Miércoles,12:00:00,12.0,Tarde,URBANA,CALLE 25 # 8-67,PORVENIR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.208326 4.093328)
2023-11-03,2023,11,Noviembre,11,Viernes,06:20:00,6.0,Mañana,URBANA,CARERRA 40 CRUCE ESTAMBUL,,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,,POINT (-76.179368 4.091714)
2023-11-03,2023,11,Noviembre,11,Viernes,19:20:00,19.0,Noche,URBANA,CARRERA 40 CALLE 30,EL RETIRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.188001 4.07837)
2023-11-04,2023,11,Noviembre,11,Sábado,11:30:00,11.0,Mañana,URBANA,CALLE 21 CARRERA 18,RUBEN CRUZ,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.201745 4.090598)
